"entity_cd","entity_name","year","subject","subgroup_name","tested","per_prof"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","Not in Foster Care",907,"79"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","Not in Foster Care",1237,"56"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","Not Migrant",907,"79"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","Parent in Armed Forces",9,"78"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","Parent Not in Armed Forces",2242,"68"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","Small Group Total",17,"82"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","Students with Disabilities",362,"27"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","Students with Disabilities",36,"33"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","Students with Disabilities",7,"86"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","White",924,"63"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","White",1603,"74"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","White",744,"82"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","Economically Disadvantaged",462,"40"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","Black or African American",219,"36"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","Black or African American",28,"57"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","Black or African American",84,"18"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","Asian or Native Hawaiian/Other Pacific Islander",124,"50"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","Asian or Native Hawaiian/Other Pacific Islander",151,"69"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","Asian or Native Hawaiian/Other Pacific Islander",75,"76"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","American Indian or Alaska Native",6,"50"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","All Students",1237,"56"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","All Students",907,"79"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","All Students",2251,"68"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Economically Disadvantaged",436,"56"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Non-English Language Learner",902,"72"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","All Students",958,"70"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","English Language Learner",56,"45"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Students with Disabilities",105,"31"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","General Education Students",853,"75"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Asian or Native Hawaiian/Other Pacific Islander",96,"75"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","White",724,"75"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Male",485,"65"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Not Migrant",958,"70"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Not Economically Disadvantaged",522,"82"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Black or African American",51,"35"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Female",473,"75"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Hispanic or Latino",54,"37"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Multiracial",33,"61"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","Economically Disadvantaged",267,"67"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","Economically Disadvantaged",1114,"57"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","English Language Learner",78,"29"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","English Language Learner",29,"28"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","Female",672,"56"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","Female",1070,"70"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","Female",498,"79"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","General Education Students",1889,"75"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","General Education Students",900,"79"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","General Education Students",1201,"56"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","Hispanic or Latino",204,"52"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","Hispanic or Latino",43,"58"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","Hispanic or Latino",73,"25"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","Homeless",14,"29"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","In Foster Care",16,"13"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra I","Male",1180,"66"
"000041000000","ONEIDA County",2022,"Regents Common Core Algebra II","Male",408,"81"
"000041000000","ONEIDA County",2022,"Regents Common Core Geometry","Multiracial",32,"31"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Parent in Armed Forces",5,"80"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Not Migrant",958,"70"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Male",485,"65"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","White",724,"75"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Asian or Native Hawaiian/Other Pacific Islander",96,"75"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","General Education",853,"75"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Students with Disabilities",105,"31"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","English Language Learners",56,"45"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","All Students",958,"70"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Non-English Language Learners",902,"72"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Economically Disadvantaged",436,"56"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","All Students",3077,"77"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","American Indian or Alaska Native",8,"88"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","All Students",1057,"90"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","All Students",1768,"78"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Asian or Native Hawaiian/Other Pacific Islander",218,"83"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Black or African American",341,"60"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Economically Disadvantaged",1793,"72"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","Asian or Native Hawaiian/Other Pacific Islander",77,"90"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","Black or African American",27,"85"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","Economically Disadvantaged",326,"86"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","Female",599,"89"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Asian or Native Hawaiian/Other Pacific Islander",129,"68"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Black or African American",99,"54"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Economically Disadvantaged",745,"68"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","English Language Learners",29,"45"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","General Education",2541,"85"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Hispanic or Latino",285,"64"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Homeless",35,"49"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","In Foster Care",6,"33"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Male",1562,"73"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","General Education",1049,"90"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","Hispanic or Latino",46,"76"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","Male",458,"91"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","General Education",1731,"79"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Hispanic or Latino",112,"56"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Homeless",8,"88"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Male",820,"78"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Multiracial",72,"71"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Non-English Language Learners",2893,"79"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Not Economically Disadvantaged",1284,"84"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Not Homeless",3042,"78"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Not in Foster Care",3071,"77"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","Not Economically Disadvantaged",731,"92"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","Not in Foster Care",1057,"90"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Non-English Language Learners",1739,"79"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Not Economically Disadvantaged",1023,"86"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Not Homeless",1760,"78"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Parent Not in Armed Forces",3072,"77"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Students with Disabilities",536,"39"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","Not Migrant",1057,"90"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","Small Group Total",14,"79"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","Students with Disabilities",8,"63"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra II","White",893,"91"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Parent in Armed Forces",5,"80"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Parent Not in Armed Forces",1763,"78"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Small Group Total",37,"65"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Students with Disabilities",37,"68"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","White",1391,"83"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","English Language Learners",211,"47"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Economically Disadvantaged",1725,"67"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Multiracial",33,"61"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Hispanic or Latino",54,"37"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Female",473,"75"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Black or African American",51,"35"
"000041000000","ONEIDA County",2021,"Regents Common Core Algebra I","Not Economically Disadvantaged",522,"82"
"000041000000","ONEIDA County",2019,"Regents Common Core Geometry","Female",948,"78"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Hispanic or Latino",295,"63"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Male",821,"71"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","General Education",2611,"82"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","English Language Learners",28,"32"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Economically Disadvantaged",779,"59"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Not Economically Disadvantaged",1391,"84"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Non-English Language Learners",2905,"77"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Multiracial",60,"67"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Female",1464,"77"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Not Migrant",1810,"71"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Small Group Total",26,"62"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Black or African American",107,"33"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Asian or Native Hawaiian/Other Pacific Islander",142,"63"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","Female",632,"89"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Female",989,"72"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Students with Disabilities",47,"49"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","All Students",3116,"75"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","White",1435,"77"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","American Indian or Alaska Native",5,"40"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Parent in Armed Forces",5,"100"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","Economically Disadvantaged",349,"87"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Parent Not in Armed Forces",3111,"75"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","Asian or Native Hawaiian/Other Pacific Islander",69,"83"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Hispanic or Latino",100,"43"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","General Education",1763,"72"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Black or African American",355,"50"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Asian or Native Hawaiian/Other Pacific Islander",224,"70"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","All Students",1810,"71"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Students with Disabilities",505,"35"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","White",2177,"81"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","Not Migrant",1132,"90"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","Small Group Total",25,"76"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","Students with Disabilities",20,"80"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","White",2153,"81"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","White",975,"91"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","All Students",1132,"90"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Not in Foster Care",1810,"71"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Not Economically Disadvantaged",1031,"81"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","Female",1515,"81"
"000041000000","ONEIDA County",2019,"Regents Common Core Algebra I","English Language Learners",184,"57"
"000041000000","ONEIDA County",2018,"Regents Common Core Geometry","Non-English Language Learners",1782,"72"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","Not in Foster Care",1132,"90"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","Not Economically Disadvantaged",783,"91"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","Multiracial",26,"88"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Not Homeless",3080,"75"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","Male",500,"91"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","Hispanic or Latino",37,"86"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra II","General Education",1112,"90"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Male",1652,"73"
"000041000000","ONEIDA County",2018,"Regents Common Core Algebra I","Homeless",36,"44"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Not Economically Disadvantaged",2466,"88"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Hispanic or Latino",484,"49"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","General Education",5630,"74"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Female",3257,"70"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","English Language Learners",630,"32"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Black or African American",1696,"40"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Asian or Native Hawaiian/Other Pacific Islander",337,"69"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","American Indian or Alaska Native",82,"54"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","All Students",6655,"68"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","All Students",3229,"86"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","American Indian or Alaska Native",24,"83"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Asian or Native Hawaiian/Other Pacific Islander",184,"86"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","All Students",4796,"69"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","American Indian or Alaska Native",39,"54"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Asian or Native Hawaiian/Other Pacific Islander",251,"71"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Economically Disadvantaged",3523,"50"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Economically Disadvantaged",763,"77"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","English Language Learners",33,"79"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Female",1725,"85"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","General Education",3149,"86"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Hispanic or Latino",107,"75"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Economically Disadvantaged",1743,"49"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","English Language Learners",176,"35"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Female",2479,"70"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","General Education",4509,"72"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Homeless",201,"36"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Male",3398,"66"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Migrant",10,"20"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Multiracial",182,"65"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Non-English Language Learners",6025,"72"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Homeless",15,"53"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Male",1504,"87"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Multiracial",60,"67"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Non-English Language Learners",3196,"86"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Homeless",49,"37"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Male",2317,"68"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Multiracial",112,"53"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Non-English Language Learners",4620,"70"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Not Economically Disadvantaged",3132,"89"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Not Homeless",6454,"69"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Not Migrant",6645,"68"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Parent in Armed Forces",12,"83"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Not Homeless",3214,"86"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Not Migrant",3229,"86"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Not Economically Disadvantaged",3053,"81"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Not Homeless",4747,"69"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Parent in Armed Forces",11,"82"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Parent Not in Armed Forces",6643,"68"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","Students with Disabilities",1025,"37"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra I","White",3874,"83"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Students with Disabilities",80,"60"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","White",2635,"88"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Parent Not in Armed Forces",4785,"69"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Students with Disabilities",287,"30"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","White",3472,"79"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","All Students",6909,"70"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","American Indian or Alaska Native",88,"58"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Asian or Native Hawaiian/Other Pacific Islander",352,"76"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Black or African American",1664,"42"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Economically Disadvantaged",3600,"54"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","English Language Learners",613,"37"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Female",3402,"72"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","General Education",5849,"75"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Hispanic or Latino",520,"50"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","White",4039,"83"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","White",3041,"81"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Students with Disabilities",269,"39"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Parent Not in Armed Forces",4208,"71"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","White",2630,"90"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Students with Disabilities",80,"70"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Parent Not in Armed Forces",3220,"87"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Students with Disabilities",1060,"41"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Parent Not in Armed Forces",6898,"70"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Parent in Armed Forces",11,"91"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Parent in Armed Forces",10,"90"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Not Homeless",4166,"71"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Not Economically Disadvantaged",2723,"83"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Non-English Language Learners",4051,"73"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Parent in Armed Forces",8,"100"
"000042000000","ONONDAGA County",2018,"Regents Common Core Algebra II","Black or African American",219,"68"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Not Migrant",3228,"87"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Not Homeless",3202,"88"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Not Economically Disadvantaged",2461,"91"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Not Migrant",6899,"70"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Not Homeless",6721,"71"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Not Economically Disadvantaged",3309,"88"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Non-English Language Learners",6296,"73"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Multiracial",105,"60"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Male",2066,"69"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Homeless",52,"52"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Non-English Language Learners",3200,"88"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Multiracial",74,"85"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Male",1503,"88"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Multiracial",246,"72"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Migrant",10,"20"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Male",3507,"67"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra I","Homeless",188,"42"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","General Education",3949,"73"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Female",2152,"73"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","English Language Learners",167,"23"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Economically Disadvantaged",1495,"50"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Hispanic or Latino",91,"70"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","General Education",3148,"88"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Female",1725,"87"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","English Language Learners",28,"68"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Black or African American",599,"33"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Asian or Native Hawaiian/Other Pacific Islander",227,"71"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","American Indian or Alaska Native",33,"58"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","All Students",4218,"71"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Economically Disadvantaged",767,"77"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Black or African American",235,"64"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Asian or Native Hawaiian/Other Pacific Islander",176,"90"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","American Indian or Alaska Native",22,"77"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","All Students",3228,"87"
"000042000000","ONONDAGA County",2019,"Regents Common Core Algebra II","Homeless",26,"62"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Black or African American",706,"30"
"000042000000","ONONDAGA County",2018,"Regents Common Core Geometry","Hispanic or Latino",216,"50"
"000042000000","ONONDAGA County",2019,"Regents Common Core Geometry","Hispanic or Latino",213,"50"
"000042000000","ONONDAGA County",2022,"Regents Common Core Algebra I","Parent in Armed Forces",11,"100"
"000042000000","ONONDAGA County",2022,"Regents Common Core Geometry","Not Migrant",3087,"62"
"000042000000","ONONDAGA County",2022,"Regents Common Core Algebra II","Not Migrant",2575,"77"
"000042000000","ONONDAGA County",2022,"Regents Common Core Algebra I","Not in Foster Care",4817,"67"
"000042000000","ONONDAGA County",2022,"Regents Common Core Geometry","Not Homeless",3065,"62"
"000042000000","ONONDAGA County",2022,"Regents Common Core Algebra I","Not Homeless",4722,"68"
"000042000000","ONONDAGA County",2022,"Regents Common Core Algebra II","Not Homeless",2553,"77"
"000042000000","ONONDAGA County",2022,"Regents Common Core Algebra II","Not Economically Disadvantaged",1938,"84"
"000042000000","ONONDAGA County",2022,"Regents Common Core Geometry","Not Economically Disadvantaged",2071,"72"
"000042000000","ONONDAGA County",2022,"Regents Common Core Algebra I","Not Economically Disadvantaged",2593,"83"
"000042000000","ONONDAGA County",2022,"Regents Common Core Geometry","Non-English Language Learner",3030,"63"
"000042000000","ONONDAGA County",2022,"Regents Common Core Algebra II","Non-English Language Learner",2549,"77"
"000042000000","ONONDAGA County",2022,"Regents Common Core Algebra I","Non-English Language Learner",4570,"69"
"000042000000","ONONDAGA County",2022,"Regents Common Core Algebra I","Multiracial",261,"57"
