"entity_cd","entity_name","year","subgroup_name","assessment_name","percent_proficient_2019"
"000026000000","MONROE County",2022,"Asian or Native Hawaiian/Other Pacific Islander","MATH7",51.2
"000026000000","MONROE County",2018,"Asian or Native Hawaiian/Other Pacific Islander","MATH7",53.8
"000026000000","MONROE County",2019,"Asian or Native Hawaiian/Other Pacific Islander","MATH7",57.4
"000026000000","MONROE County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH7",NULL
"000026000000","MONROE County",2019,"Asian or Native Hawaiian/Other Pacific Islander","MATH8",32.5
"000026000000","MONROE County",2018,"Asian or Native Hawaiian/Other Pacific Islander","MATH8",16.1
"000026000000","MONROE County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH8",NULL
"000026000000","MONROE County",2022,"Asian or Native Hawaiian/Other Pacific Islander","MATH8",NULL
"000026000000","MONROE County",2021,"Asian or Native Hawaiian/Other Pacific Islander","MATH8",NULL
"000026000000","MONROE County",2021,"Black or African American","MATH3",13.9
"000026000000","MONROE County",2022,"Black or African American","MATH3",17.8
"000026000000","MONROE County",2021,"Black or African American","MATH3",13.9
"000026000000","MONROE County",2018,"Black or African American","MATH3",25.4
"000026000000","MONROE County",2019,"Black or African American","MATH3",28.2
"000026000000","MONROE County",2018,"Black or African American","MATH4",23.1
"000026000000","MONROE County",2019,"Black or African American","MATH4",20.5
"000026000000","MONROE County",2021,"Black or African American","MATH4",7.4
"000026000000","MONROE County",2021,"Black or African American","MATH4",7.4
"000026000000","MONROE County",2022,"Black or African American","MATH4",13.8
"000026000000","MONROE County",2021,"Black or African American","MATH5",7.6
"000026000000","MONROE County",2022,"Black or African American","MATH5",8.9
"000026000000","MONROE County",2021,"Black or African American","MATH5",7.6
"000026000000","MONROE County",2018,"Black or African American","MATH5",14.6
"000026000000","MONROE County",2019,"Black or African American","MATH5",17.1
"000026000000","MONROE County",2019,"Black or African American","MATH6",16.3
"000026000000","MONROE County",2021,"Black or African American","MATH6",8.1
"000026000000","MONROE County",2018,"Black or African American","MATH6",15.6
"000026000000","MONROE County",2021,"Black or African American","MATH6",8.1
"000026000000","MONROE County",2022,"Black or African American","MATH6",12.5
"000026000000","MONROE County",2021,"Black or African American","MATH7",9.4
"000026000000","MONROE County",2022,"Black or African American","MATH7",8.9
"000026000000","MONROE County",2019,"Black or African American","MATH7",14.9
"000026000000","MONROE County",2021,"Black or African American","MATH7",9.4
"000026000000","MONROE County",2018,"Black or African American","MATH7",13.6
"000026000000","MONROE County",2021,"Black or African American","MATH8",5.2
"000026000000","MONROE County",2019,"Black or African American","MATH8",5.8
"000026000000","MONROE County",2018,"Black or African American","MATH8",4.8
"000026000000","MONROE County",2021,"Black or African American","MATH8",5.2
"000026000000","MONROE County",2022,"Black or African American","MATH8",3.2
"000026000000","MONROE County",2022,"Economically Disadvantaged","MATH3",22.3
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH3",24.5
"000026000000","MONROE County",2018,"Economically Disadvantaged","MATH3",30.3
"000026000000","MONROE County",2019,"Economically Disadvantaged","MATH3",32.5
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH3",24.5
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH4",16.5
"000026000000","MONROE County",2018,"Economically Disadvantaged","MATH4",26.2
"000026000000","MONROE County",2019,"Economically Disadvantaged","MATH4",25.8
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH4",16.5
"000026000000","MONROE County",2022,"Economically Disadvantaged","MATH4",17.5
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH5",16.2
"000026000000","MONROE County",2022,"Economically Disadvantaged","MATH5",14.7
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH5",16.2
"000026000000","MONROE County",2019,"Economically Disadvantaged","MATH5",23.6
"000026000000","MONROE County",2018,"Economically Disadvantaged","MATH5",21.6
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH6",14.4
"000026000000","MONROE County",2018,"Economically Disadvantaged","MATH6",22.0
"000026000000","MONROE County",2019,"Economically Disadvantaged","MATH6",22.4
"000026000000","MONROE County",2022,"Economically Disadvantaged","MATH6",18.3
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH6",14.4
"000026000000","MONROE County",2022,"Economically Disadvantaged","MATH7",13.5
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH7",14.8
"000026000000","MONROE County",2019,"Economically Disadvantaged","MATH7",20.4
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH7",14.8
"000026000000","MONROE County",2018,"Economically Disadvantaged","MATH7",16.9
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH8",7.4
"000026000000","MONROE County",2018,"Economically Disadvantaged","MATH8",7.6
"000026000000","MONROE County",2019,"Economically Disadvantaged","MATH8",10.0
"000026000000","MONROE County",2022,"Economically Disadvantaged","MATH8",6.7
"000026000000","MONROE County",2021,"Economically Disadvantaged","MATH8",7.4
"000026000000","MONROE County",2021,"English Language Learner","MATH3",26.1
"000026000000","MONROE County",2022,"English Language Learner","MATH3",18.3
"000026000000","MONROE County",2022,"English Language Learner","MATH4",10.1
"000026000000","MONROE County",2021,"English Language Learner","MATH4",15.9
"000026000000","MONROE County",2022,"English Language Learner","MATH5",8.6
"000026000000","MONROE County",2021,"English Language Learner","MATH5",11.6
"000026000000","MONROE County",2021,"English Language Learner","MATH6",7.2
"000026000000","MONROE County",2022,"English Language Learner","MATH6",8.2
"000026000000","MONROE County",2021,"English Language Learner","MATH7",10.2
"000026000000","MONROE County",2022,"English Language Learner","MATH7",3.5
"000026000000","MONROE County",2021,"English Language Learner","MATH8",1.5
"000026000000","MONROE County",2022,"English Language Learner","MATH8",2.1
"000026000000","MONROE County",2019,"English Language Learners","MATH3",21.7
"000026000000","MONROE County",2021,"English Language Learners","MATH3",26.1
"000026000000","MONROE County",2018,"English Language Learners","MATH3",19.3
"000026000000","MONROE County",2019,"English Language Learners","MATH4",9.6
"000026000000","MONROE County",2021,"English Language Learners","MATH4",15.9
"000026000000","MONROE County",2018,"English Language Learners","MATH4",10.0
"000026000000","MONROE County",2021,"English Language Learners","MATH5",11.6
"000026000000","MONROE County",2018,"English Language Learners","MATH5",6.3
"000026000000","MONROE County",2019,"English Language Learners","MATH5",7.8
"000026000000","MONROE County",2018,"English Language Learners","MATH6",9.2
"000026000000","MONROE County",2019,"English Language Learners","MATH6",8.8
"000026000000","MONROE County",2021,"English Language Learners","MATH6",7.2
"000026000000","MONROE County",2019,"English Language Learners","MATH7",4.0
"000026000000","MONROE County",2021,"English Language Learners","MATH7",10.2
"000026000000","MONROE County",2018,"English Language Learners","MATH7",2.1
"000026000000","MONROE County",2019,"English Language Learners","MATH8",2.7
"000026000000","MONROE County",2018,"English Language Learners","MATH8",1.3
"000026000000","MONROE County",2021,"English Language Learners","MATH8",1.5
"000026000000","MONROE County",2018,"Female","MATH3",48.7
"000026000000","MONROE County",2021,"Female","MATH3",43.0
"000026000000","MONROE County",2019,"Female","MATH3",47.5
"000026000000","MONROE County",2022,"Female","MATH3",38.9
"000026000000","MONROE County",2021,"Female","MATH3",43.0
"000026000000","MONROE County",2021,"Female","MATH4",35.8
"000026000000","MONROE County",2022,"Female","MATH4",33.8
"000026000000","MONROE County",2018,"Female","MATH4",44.9
"000026000000","MONROE County",2021,"Female","MATH4",35.8
"000026000000","MONROE County",2019,"Female","MATH4",43.4
"000026000000","MONROE County",2018,"Female","MATH5",39.8
"000026000000","MONROE County",2019,"Female","MATH5",41.6
"000026000000","MONROE County",2021,"Female","MATH5",37.4
"000026000000","MONROE County",2021,"Female","MATH5",37.4
"000026000000","MONROE County",2022,"Female","MATH5",31.3
"000026000000","MONROE County",2021,"Female","MATH6",30.6
"000026000000","MONROE County",2022,"Female","MATH6",35.0
"000026000000","MONROE County",2018,"Female","MATH6",42.3
"000026000000","MONROE County",2019,"Female","MATH6",42.0
"000026000000","MONROE County",2021,"Female","MATH6",30.6
"000026000000","MONROE County",2018,"Female","MATH7",41.0
"000026000000","MONROE County",2019,"Female","MATH7",42.5
"000026000000","MONROE County",2021,"Female","MATH7",34.9
"000026000000","MONROE County",2022,"Female","MATH7",29.2
"000026000000","MONROE County",2021,"Female","MATH7",34.9
"000026000000","MONROE County",2022,"Female","MATH8",16.2
"000026000000","MONROE County",2021,"Female","MATH8",12.7
"000026000000","MONROE County",2018,"Female","MATH8",20.0
"000026000000","MONROE County",2021,"Female","MATH8",12.7
"000026000000","MONROE County",2019,"Female","MATH8",26.3
"000026000000","MONROE County",2021,"General Education","MATH3",50.9
"000026000000","MONROE County",2019,"General Education","MATH3",54.1
"000026000000","MONROE County",2018,"General Education","MATH3",52.7
"000026000000","MONROE County",2021,"General Education","MATH4",42.3
"000026000000","MONROE County",2018,"General Education","MATH4",50.6
"000026000000","MONROE County",2019,"General Education","MATH4",49.7
"000026000000","MONROE County",2018,"General Education","MATH5",45.3
"000026000000","MONROE County",2019,"General Education","MATH5",47.5
"000026000000","MONROE County",2021,"General Education","MATH5",43.6
"000026000000","MONROE County",2021,"General Education","MATH6",39.1
"000026000000","MONROE County",2018,"General Education","MATH6",48.7
"000026000000","MONROE County",2019,"General Education","MATH6",47.9
"000026000000","MONROE County",2021,"General Education","MATH7",41.2
"000026000000","MONROE County",2018,"General Education","MATH7",44.6
"000026000000","MONROE County",2019,"General Education","MATH7",48.4
"000026000000","MONROE County",2019,"General Education","MATH8",27.0
"000026000000","MONROE County",2018,"General Education","MATH8",21.8
"000026000000","MONROE County",2021,"General Education","MATH8",15.8
"000026000000","MONROE County",2022,"General Education Students","MATH3",44.8
"000026000000","MONROE County",2021,"General Education Students","MATH3",50.9
"000026000000","MONROE County",2022,"General Education Students","MATH4",40.6
"000026000000","MONROE County",2021,"General Education Students","MATH4",42.3
"000026000000","MONROE County",2021,"General Education Students","MATH5",43.6
"000026000000","MONROE County",2022,"General Education Students","MATH5",38.0
"000026000000","MONROE County",2021,"General Education Students","MATH6",39.1
"000026000000","MONROE County",2022,"General Education Students","MATH6",41.5
"000026000000","MONROE County",2022,"General Education Students","MATH7",35.3
"000026000000","MONROE County",2021,"General Education Students","MATH7",41.2
"000026000000","MONROE County",2021,"General Education Students","MATH8",15.8
"000026000000","MONROE County",2022,"General Education Students","MATH8",17.8
"000026000000","MONROE County",2022,"Hispanic or Latino","MATH3",22.3
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH3",28.0
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH3",28.0
"000026000000","MONROE County",2019,"Hispanic or Latino","MATH3",31.8
"000026000000","MONROE County",2018,"Hispanic or Latino","MATH3",28.5
"000026000000","MONROE County",2019,"Hispanic or Latino","MATH4",23.2
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH4",15.2
"000026000000","MONROE County",2018,"Hispanic or Latino","MATH4",23.8
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH4",15.2
"000026000000","MONROE County",2022,"Hispanic or Latino","MATH4",17.1
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH5",18.4
"000026000000","MONROE County",2022,"Hispanic or Latino","MATH5",14.0
"000026000000","MONROE County",2019,"Hispanic or Latino","MATH5",22.3
"000026000000","MONROE County",2018,"Hispanic or Latino","MATH5",21.6
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH5",18.4
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH6",13.8
"000026000000","MONROE County",2019,"Hispanic or Latino","MATH6",22.7
"000026000000","MONROE County",2018,"Hispanic or Latino","MATH6",21.6
"000026000000","MONROE County",2022,"Hispanic or Latino","MATH6",16.5
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH6",13.8
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH7",17.0
"000026000000","MONROE County",2022,"Hispanic or Latino","MATH7",11.6
"000026000000","MONROE County",2019,"Hispanic or Latino","MATH7",21.1
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH7",17.0
"000026000000","MONROE County",2018,"Hispanic or Latino","MATH7",14.8
"000026000000","MONROE County",2019,"Hispanic or Latino","MATH8",9.9
"000026000000","MONROE County",2018,"Hispanic or Latino","MATH8",5.2
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH8",7.7
"000026000000","MONROE County",2021,"Hispanic or Latino","MATH8",7.7
"000026000000","MONROE County",2022,"Hispanic or Latino","MATH8",7.7
"000026000000","MONROE County",2021,"Homeless","MATH3",7.4
"000026000000","MONROE County",2022,"Homeless","MATH3",15.9
"000026000000","MONROE County",2018,"Homeless","MATH3",18.0
"000026000000","MONROE County",2021,"Homeless","MATH3",7.4
"000026000000","MONROE County",2019,"Homeless","MATH3",21.6
"000026000000","MONROE County",2018,"Homeless","MATH4",8.8
"000026000000","MONROE County",2019,"Homeless","MATH4",12.3
"000026000000","MONROE County",2021,"Homeless","MATH4",6.3
"000026000000","MONROE County",2022,"Homeless","MATH4",8.6
"000026000000","MONROE County",2021,"Homeless","MATH4",6.3
"000026000000","MONROE County",2022,"Homeless","MATH5",5.7
"000026000000","MONROE County",2021,"Homeless","MATH5",7.1
"000026000000","MONROE County",2018,"Homeless","MATH5",8.7
"000026000000","MONROE County",2021,"Homeless","MATH5",7.1
"000026000000","MONROE County",2019,"Homeless","MATH5",13.7
"000026000000","MONROE County",2019,"Homeless","MATH6",10.3
"000026000000","MONROE County",2021,"Homeless","MATH6",2.5
"000026000000","MONROE County",2018,"Homeless","MATH6",12.8
"000026000000","MONROE County",2021,"Homeless","MATH6",2.5
"000026000000","MONROE County",2022,"Homeless","MATH6",5.7
"000026000000","MONROE County",2021,"Homeless","MATH7",2.5
"000026000000","MONROE County",2022,"Homeless","MATH7",4.0
"000026000000","MONROE County",2021,"Homeless","MATH7",2.5
"000026000000","MONROE County",2019,"Homeless","MATH7",8.2
"000026000000","MONROE County",2018,"Homeless","MATH7",6.3
"000026000000","MONROE County",2018,"Homeless","MATH8",4.5
"000026000000","MONROE County",2019,"Homeless","MATH8",4.6
"000026000000","MONROE County",2021,"Homeless","MATH8",NULL
"000026000000","MONROE County",2021,"Homeless","MATH8",NULL
"000026000000","MONROE County",2022,"Homeless","MATH8",3.1
"000026000000","MONROE County",2021,"In Foster Care","MATH3",6.7
"000026000000","MONROE County",2022,"In Foster Care","MATH3",4.3
"000026000000","MONROE County",2018,"In Foster Care","MATH3",11.1
"000026000000","MONROE County",2021,"In Foster Care","MATH3",6.7
"000026000000","MONROE County",2019,"In Foster Care","MATH3",NULL
"000026000000","MONROE County",2019,"In Foster Care","MATH4",0.0
"000026000000","MONROE County",2018,"In Foster Care","MATH4",0.0
"000026000000","MONROE County",2021,"In Foster Care","MATH4",5.6
"000026000000","MONROE County",2021,"In Foster Care","MATH4",5.6
"000026000000","MONROE County",2022,"In Foster Care","MATH4",11.1
"000026000000","MONROE County",2021,"In Foster Care","MATH5",15.4
"000026000000","MONROE County",2022,"In Foster Care","MATH5",5.6
"000026000000","MONROE County",2019,"In Foster Care","MATH5",16.7
"000026000000","MONROE County",2018,"In Foster Care","MATH5",16.7
"000026000000","MONROE County",2021,"In Foster Care","MATH5",15.4
"000026000000","MONROE County",2021,"In Foster Care","MATH6",NULL
"000026000000","MONROE County",2018,"In Foster Care","MATH6",20.0
"000026000000","MONROE County",2019,"In Foster Care","MATH6",0.0
"000026000000","MONROE County",2022,"In Foster Care","MATH6",12.5
"000026000000","MONROE County",2021,"In Foster Care","MATH6",NULL
"000026000000","MONROE County",2021,"In Foster Care","MATH7",7.1
"000026000000","MONROE County",2022,"In Foster Care","MATH7",NULL
"000026000000","MONROE County",2019,"In Foster Care","MATH7",12.5
"000026000000","MONROE County",2021,"In Foster Care","MATH7",7.1
"000026000000","MONROE County",2018,"In Foster Care","MATH7",0.0
"000026000000","MONROE County",2021,"In Foster Care","MATH8",NULL
"000026000000","MONROE County",2018,"In Foster Care","MATH8",20.0
"000026000000","MONROE County",2019,"In Foster Care","MATH8",12.5
"000026000000","MONROE County",2022,"In Foster Care","MATH8",NULL
"000026000000","MONROE County",2021,"In Foster Care","MATH8",NULL
"000026000000","MONROE County",2022,"Male","MATH3",43.5
"000026000000","MONROE County",2021,"Male","MATH3",50.7
"000026000000","MONROE County",2019,"Male","MATH3",51.0
"000026000000","MONROE County",2018,"Male","MATH3",46.8
"000026000000","MONROE County",2021,"Male","MATH3",50.7
"000026000000","MONROE County",2018,"Male","MATH4",46.0
"000026000000","MONROE County",2019,"Male","MATH4",44.7
"000026000000","MONROE County",2021,"Male","MATH4",42.0
"000026000000","MONROE County",2022,"Male","MATH4",40.0
"000026000000","MONROE County",2021,"Male","MATH4",42.0
"000026000000","MONROE County",2022,"Male","MATH5",37.4
"000026000000","MONROE County",2021,"Male","MATH5",41.3
"000026000000","MONROE County",2021,"Male","MATH5",41.3
"000026000000","MONROE County",2019,"Male","MATH5",42.9
"000026000000","MONROE County",2018,"Male","MATH5",40.2
"000026000000","MONROE County",2019,"Male","MATH6",42.3
"000026000000","MONROE County",2021,"Male","MATH6",37.8
"000026000000","MONROE County",2018,"Male","MATH6",44.0
"000026000000","MONROE County",2022,"Male","MATH6",38.8
"000026000000","MONROE County",2021,"Male","MATH6",37.8
"000026000000","MONROE County",2022,"Male","MATH7",32.2
"000026000000","MONROE County",2021,"Male","MATH7",38.1
"000026000000","MONROE County",2018,"Male","MATH7",38.2
"000026000000","MONROE County",2021,"Male","MATH7",38.1
"000026000000","MONROE County",2019,"Male","MATH7",42.5
"000026000000","MONROE County",2021,"Male","MATH8",14.3
"000026000000","MONROE County",2019,"Male","MATH8",20.5
"000026000000","MONROE County",2018,"Male","MATH8",16.7
"000026000000","MONROE County",2021,"Male","MATH8",14.3
"000026000000","MONROE County",2022,"Male","MATH8",14.2
"000026000000","MONROE County",2021,"Migrant","MATH3",NULL
"000026000000","MONROE County",2021,"Migrant","MATH3",NULL
"000026000000","MONROE County",2018,"Migrant","MATH3",NULL
"000026000000","MONROE County",2018,"Migrant","MATH4",NULL
"000026000000","MONROE County",2021,"Migrant","MATH4",NULL
"000026000000","MONROE County",2019,"Migrant","MATH4",NULL
"000026000000","MONROE County",2021,"Migrant","MATH4",NULL
"000026000000","MONROE County",2022,"Migrant","MATH4",NULL
"000026000000","MONROE County",2021,"Migrant","MATH5",NULL
"000026000000","MONROE County",2022,"Migrant","MATH5",NULL
"000026000000","MONROE County",2021,"Migrant","MATH5",NULL
"000026000000","MONROE County",2018,"Migrant","MATH5",NULL
"000026000000","MONROE County",2019,"Migrant","MATH5",NULL
"000026000000","MONROE County",2021,"Migrant","MATH6",NULL
"000026000000","MONROE County",2019,"Migrant","MATH6",NULL
"000026000000","MONROE County",2022,"Migrant","MATH6",NULL
"000026000000","MONROE County",2021,"Migrant","MATH6",NULL
"000026000000","MONROE County",2021,"Migrant","MATH7",NULL
"000026000000","MONROE County",2022,"Migrant","MATH7",NULL
"000026000000","MONROE County",2021,"Migrant","MATH7",NULL
"000026000000","MONROE County",2018,"Migrant","MATH7",NULL
"000026000000","MONROE County",2018,"Migrant","MATH8",NULL
"000026000000","MONROE County",2019,"Migrant","MATH8",NULL
"000026000000","MONROE County",2022,"Migrant","MATH8",NULL
"000026000000","MONROE County",2022,"Multiracial","MATH3",42.3
"000026000000","MONROE County",2021,"Multiracial","MATH3",41.4
"000026000000","MONROE County",2021,"Multiracial","MATH3",41.4
"000026000000","MONROE County",2019,"Multiracial","MATH3",56.8
"000026000000","MONROE County",2018,"Multiracial","MATH3",61.0
"000026000000","MONROE County",2018,"Multiracial","MATH4",56.5
"000026000000","MONROE County",2019,"Multiracial","MATH4",53.0
"000026000000","MONROE County",2021,"Multiracial","MATH4",39.2
"000026000000","MONROE County",2022,"Multiracial","MATH4",39.3
"000026000000","MONROE County",2021,"Multiracial","MATH4",39.2
"000026000000","MONROE County",2021,"Multiracial","MATH5",43.6
"000026000000","MONROE County",2022,"Multiracial","MATH5",38.1
"000026000000","MONROE County",2018,"Multiracial","MATH5",52.2
"000026000000","MONROE County",2019,"Multiracial","MATH5",47.3
"000026000000","MONROE County",2021,"Multiracial","MATH5",43.6
"000026000000","MONROE County",2018,"Multiracial","MATH6",55.4
"000026000000","MONROE County",2019,"Multiracial","MATH6",53.3
"000026000000","MONROE County",2021,"Multiracial","MATH6",38.3
"000026000000","MONROE County",2021,"Multiracial","MATH6",38.3
"000026000000","MONROE County",2022,"Multiracial","MATH6",43.0
"000026000000","MONROE County",2022,"Multiracial","MATH7",38.5
"000026000000","MONROE County",2021,"Multiracial","MATH7",33.5
"000026000000","MONROE County",2018,"Multiracial","MATH7",42.6
"000026000000","MONROE County",2019,"Multiracial","MATH7",NULL
"000026000000","MONROE County",2021,"Multiracial","MATH7",33.5
"000026000000","MONROE County",2019,"Multiracial","MATH8",NULL
"000026000000","MONROE County",2021,"Multiracial","MATH8",13.8
"000026000000","MONROE County",2018,"Multiracial","MATH8",32.9
"000026000000","MONROE County",2022,"Multiracial","MATH8",15.1
"000026000000","MONROE County",2021,"Multiracial","MATH8",13.8
"000026000000","MONROE County",2021,"Non-English Language Learner","MATH3",48.6
"000026000000","MONROE County",2022,"Non-English Language Learner","MATH3",43.2
"000026000000","MONROE County",2021,"Non-English Language Learner","MATH4",40.4
"000026000000","MONROE County",2022,"Non-English Language Learner","MATH4",39.3
"000026000000","MONROE County",2022,"Non-English Language Learner","MATH5",36.1
"000026000000","MONROE County",2021,"Non-English Language Learner","MATH5",41.1
"000026000000","MONROE County",2022,"Non-English Language Learner","MATH6",39.0
"000026000000","MONROE County",2021,"Non-English Language Learner","MATH6",35.9
"000026000000","MONROE County",2021,"Non-English Language Learner","MATH7",37.9
"000026000000","MONROE County",2022,"Non-English Language Learner","MATH7",32.5
"000026000000","MONROE County",2021,"Non-English Language Learner","MATH8",14.3
"000026000000","MONROE County",2022,"Non-English Language Learner","MATH8",16.2
"000026000000","MONROE County",2018,"Non-English Language Learners","MATH3",50.2
"000026000000","MONROE County",2019,"Non-English Language Learners","MATH3",51.4
"000026000000","MONROE County",2021,"Non-English Language Learners","MATH3",48.6
"000026000000","MONROE County",2021,"Non-English Language Learners","MATH4",40.4
"000026000000","MONROE County",2018,"Non-English Language Learners","MATH4",48.4
"000026000000","MONROE County",2019,"Non-English Language Learners","MATH4",46.8
"000026000000","MONROE County",2018,"Non-English Language Learners","MATH5",42.5
"000026000000","MONROE County",2021,"Non-English Language Learners","MATH5",41.1
"000026000000","MONROE County",2019,"Non-English Language Learners","MATH5",44.8
"000026000000","MONROE County",2021,"Non-English Language Learners","MATH6",35.9
"000026000000","MONROE County",2018,"Non-English Language Learners","MATH6",45.4
"000026000000","MONROE County",2019,"Non-English Language Learners","MATH6",44.6
"000026000000","MONROE County",2018,"Non-English Language Learners","MATH7",42.7
"000026000000","MONROE County",2021,"Non-English Language Learners","MATH7",37.9
"000026000000","MONROE County",2019,"Non-English Language Learners","MATH7",44.8
"000026000000","MONROE County",2019,"Non-English Language Learners","MATH8",25.2
"000026000000","MONROE County",2021,"Non-English Language Learners","MATH8",14.3
"000026000000","MONROE County",2018,"Non-English Language Learners","MATH8",20.1
"000026000000","MONROE County",2019,"Not Economically Disadvantaged","MATH3",68.4
"000026000000","MONROE County",2018,"Not Economically Disadvantaged","MATH3",69.5
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH3",66.5
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH3",66.5
"000026000000","MONROE County",2022,"Not Economically Disadvantaged","MATH3",60.0
"000026000000","MONROE County",2022,"Not Economically Disadvantaged","MATH4",56.8
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH4",56.2
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH4",56.2
"000026000000","MONROE County",2018,"Not Economically Disadvantaged","MATH4",67.8
"000026000000","MONROE County",2019,"Not Economically Disadvantaged","MATH4",66.2
"000026000000","MONROE County",2018,"Not Economically Disadvantaged","MATH5",60.5
"000026000000","MONROE County",2019,"Not Economically Disadvantaged","MATH5",63.2
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH5",57.7
"000026000000","MONROE County",2022,"Not Economically Disadvantaged","MATH5",54.0
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH5",57.7
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH6",52.6
"000026000000","MONROE County",2022,"Not Economically Disadvantaged","MATH6",58.4
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH6",52.6
"000026000000","MONROE County",2019,"Not Economically Disadvantaged","MATH6",64.3
"000026000000","MONROE County",2018,"Not Economically Disadvantaged","MATH6",65.1
"000026000000","MONROE County",2019,"Not Economically Disadvantaged","MATH7",64.5
"000026000000","MONROE County",2018,"Not Economically Disadvantaged","MATH7",62.1
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH7",52.5
"000026000000","MONROE County",2022,"Not Economically Disadvantaged","MATH7",50.1
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH7",52.5
"000026000000","MONROE County",2022,"Not Economically Disadvantaged","MATH8",25.3
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH8",19.1
"000026000000","MONROE County",2021,"Not Economically Disadvantaged","MATH8",19.1
"000026000000","MONROE County",2018,"Not Economically Disadvantaged","MATH8",32.2
"000026000000","MONROE County",2019,"Not Economically Disadvantaged","MATH8",40.4
"000026000000","MONROE County",2018,"Not Homeless","MATH3",48.6
"000026000000","MONROE County",2019,"Not Homeless","MATH3",50.1
"000026000000","MONROE County",2021,"Not Homeless","MATH3",47.4
"000026000000","MONROE County",2022,"Not Homeless","MATH3",41.7
"000026000000","MONROE County",2021,"Not Homeless","MATH3",47.4
"000026000000","MONROE County",2021,"Not Homeless","MATH4",39.3
"000026000000","MONROE County",2022,"Not Homeless","MATH4",37.6
"000026000000","MONROE County",2018,"Not Homeless","MATH4",46.4
"000026000000","MONROE County",2021,"Not Homeless","MATH4",39.3
"000026000000","MONROE County",2019,"Not Homeless","MATH4",45.0
"000026000000","MONROE County",2021,"Not Homeless","MATH5",39.9
"000026000000","MONROE County",2019,"Not Homeless","MATH5",43.0
"000026000000","MONROE County",2018,"Not Homeless","MATH5",40.9
"000026000000","MONROE County",2022,"Not Homeless","MATH5",34.8
"000026000000","MONROE County",2021,"Not Homeless","MATH5",39.9
"000026000000","MONROE County",2021,"Not Homeless","MATH6",34.7
"000026000000","MONROE County",2022,"Not Homeless","MATH6",37.5
"000026000000","MONROE County",2018,"Not Homeless","MATH6",43.9
"000026000000","MONROE County",2019,"Not Homeless","MATH6",43.0
"000026000000","MONROE County",2021,"Not Homeless","MATH6",34.7
"000026000000","MONROE County",2018,"Not Homeless","MATH7",40.4
"000026000000","MONROE County",2021,"Not Homeless","MATH7",36.9
"000026000000","MONROE County",2019,"Not Homeless","MATH7",43.4
"000026000000","MONROE County",2022,"Not Homeless","MATH7",31.2
"000026000000","MONROE County",2021,"Not Homeless","MATH7",36.9
"000026000000","MONROE County",2021,"Not Homeless","MATH8",13.7
"000026000000","MONROE County",2022,"Not Homeless","MATH8",15.3
"000026000000","MONROE County",2021,"Not Homeless","MATH8",13.7
"000026000000","MONROE County",2019,"Not Homeless","MATH8",23.7
"000026000000","MONROE County",2018,"Not Homeless","MATH8",18.8
"000026000000","MONROE County",2018,"Not Migrant","MATH3",NULL
"000026000000","MONROE County",2021,"Not Migrant","MATH3",NULL
"000026000000","MONROE County",2019,"Not Migrant","MATH3",49.3
"000026000000","MONROE County",2021,"Not Migrant","MATH3",NULL
"000026000000","MONROE County",2022,"Not Migrant","MATH3",41.2
"000026000000","MONROE County",2022,"Not Migrant","MATH4",NULL
"000026000000","MONROE County",2021,"Not Migrant","MATH4",38.9
"000026000000","MONROE County",2019,"Not Migrant","MATH4",NULL
